influencedBy/0/values,influencedBy/1/values,influencedBy/2/values,influencedBy/3/values,influencedBy/4/values,influencedBy/5/values,influencedBy/6/values,influencedBy/7/values,genre/0/values,genre/1/values,genre/2/values,influenced/0/values,influenced/1/values,influenced/2/values,influenced/3/values,normnationality,vid,birthDate/0/values,normbirthdate,normname,URI,normdes,genre/3/values,influencedBy/8/values,genre/4/values,genre/5/values,genre/6/values,genre/7/values,genre/8/values,influencedBy/9/values,influencedBy/10/values,influencedBy/11/values,influencedBy/12/values,influencedBy/13/values,influencedBy/14/values,birthDate/1/values,influencedBy/15/values,influencedBy/16/values,influencedBy/17/values,influenced/4/values,influenced/5/values,influenced/6/values,influenced/7/values,influenced/8/values,influenced/9/values,influenced/10/values,influenced/11/values,influenced/12/values,influencedBy/18/values,influencedBy/19/values,influencedBy/20/values,influencedBy/21/values,influencedBy/22/values,influencedBy/23/values,influencedBy/24/values,influencedBy/25/values,influencedBy/26/values,influenced/13/values,influenced/14/values,influenced/15/values,influenced/16/values,influenced/17/values,genre/9/values,genre/10/values,genre/11/values,genre/12/values,influencedBy/27/values,influencedBy/28/values,influencedBy/29/values,influencedBy/30/values,influencedBy/31/values,influenced/18/values,influenced/19/values,influenced/20/values,influenced/21/values,influenced/22/values,influenced/23/values,influenced/24/values,influenced/25/values,influenced/26/values,influenced/27/values,influenced/28/values,influenced/29/values,influenced/30/values,influenced/31/values,genre/13/values,genre/14/values,genre/15/values,influenced/32/values,influenced/33/values,influenced/34/values,influenced/35/values,influenced/36/values,influenced/37/values,influenced/38/values,genre/16/values,genre/17/values,genre/18/values,genre/19/values,genre/20/values,genre/21/values,genre/22/values,genre/23/values,genre/24/values,genre/25/values
http://dbpedia.org/resource/Jules_Verne,http://dbpedia.org/resource/Homer,http://dbpedia.org/resource/H._G._Wells,http://dbpedia.org/resource/John_Milton,,,,,"Survivalist fiction, robinsonade, adventure, sea story, science fiction, essay, historical fiction, stageplay, poetry",,,http://dbpedia.org/resource/Jyoti_Guptara,http://dbpedia.org/resource/Stephen_King,http://dbpedia.org/resource/Suresh_Guptara,http://dbpedia.org/resource/Greg_F._Gifune,English,89500102,1911-09-19,1911-09-19,Sir William Golding,http://dbpedia.org/resource/William_Golding,"Novelist, poet, playwright and Nobel Prize laureate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Henry_Miller,http://dbpedia.org/resource/Alfred_Korzybski,http://dbpedia.org/resource/Brion_Gysin,http://dbpedia.org/resource/Jean-Paul_Sartre,http://dbpedia.org/resource/Louis-Ferdinand_Céline,http://dbpedia.org/resource/Oswald_Spengler,http://dbpedia.org/resource/Samuel_Beckett,http://dbpedia.org/resource/Tristan_Tzara,http://dbpedia.org/resource/Paranoid_fiction,http://dbpedia.org/resource/Satire,,http://dbpedia.org/resource/Irvine_Welsh,http://dbpedia.org/resource/John_Zorn,http://dbpedia.org/resource/Lou_Reed,http://dbpedia.org/resource/Poppy_Z._Brite,,108916275,1914-02-05,1914-02-05,William S. Burroughs,http://dbpedia.org/resource/William_S._Burroughs,American novelist and essayist,,http://dbpedia.org/resource/Arthur_Rimbaud,,,,,,http://dbpedia.org/resource/Dashiell_Hammett,http://dbpedia.org/resource/Jean_Genet,http://dbpedia.org/resource/Denton_Welch,http://dbpedia.org/resource/Jack_Black_(author),http://dbpedia.org/resource/Jonathan_Swift,http://dbpedia.org/resource/Joseph_Conrad,,http://dbpedia.org/resource/Wilhelm_Reich,,,http://dbpedia.org/resource/Will_Self,http://dbpedia.org/resource/Allen_Ginsberg,http://dbpedia.org/resource/Clive_Barker,http://dbpedia.org/resource/David_Bowie,http://dbpedia.org/resource/David_Cronenberg,http://dbpedia.org/resource/Hunter_S._Thompson,http://dbpedia.org/resource/J._G._Ballard,http://dbpedia.org/resource/Jack_Kerouac,http://dbpedia.org/resource/Kathy_Acker,,,,,,,,,,http://dbpedia.org/resource/Ken_Kesey,http://dbpedia.org/resource/Kurt_Cobain,http://dbpedia.org/resource/Patti_Smith,http://dbpedia.org/resource/Tom_Waits,http://dbpedia.org/resource/William_Gibson,,,,,,,,,,http://dbpedia.org/resource/Norman_Mailer,http://dbpedia.org/resource/Alan_Moore,http://dbpedia.org/resource/Robert_Wyatt,http://dbpedia.org/resource/Dennis_Cooper,http://dbpedia.org/resource/Gus_Van_Sant,http://dbpedia.org/resource/Brian_Eno,http://dbpedia.org/resource/Mark_Leyner,http://dbpedia.org/resource/Genesis_P-Orridge,http://dbpedia.org/resource/Ian_Curtis,http://dbpedia.org/resource/Thomas_Pynchon,http://dbpedia.org/resource/Paul_Di_Filippo,http://dbpedia.org/resource/Keith_Haring,http://dbpedia.org/resource/Grant_Morrison,http://dbpedia.org/resource/Lydia_Lunch,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/H._G._Wells,,,,,,,,http://dbpedia.org/resource/Satire,http://dbpedia.org/resource/Science_fiction,,http://dbpedia.org/resource/George_Orwell,http://dbpedia.org/resource/Ray_Bradbury,http://dbpedia.org/resource/Aldous_Huxley,,http://dbpedia.org/resource/Russians,7398660,1884-02-01,1884-02-01,Yevgeny Zamyatin,http://dbpedia.org/resource/Yevgeny_Zamyatin,Russian author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Isaac_Asimov,http://dbpedia.org/resource/Robert_A._Heinlein,http://dbpedia.org/resource/Stephen_King,http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/resource/Agatha_Christie,,,,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Thriller_(genre),http://dbpedia.org/resource/Young-adult_fiction,http://dbpedia.org/resource/Aprilynne_Pike,,,,American,100302103,1955-11-12,1955-11-12,Christopher Pike,http://dbpedia.org/resource/Christopher_Pike_(author),American writer,http://dbpedia.org/resource/Horror_fiction,,,,,,,,,,,,,1954-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Isaac_Asimov,http://dbpedia.org/resource/Robert_A._Heinlein,http://dbpedia.org/resource/Stephen_King,http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/resource/Agatha_Christie,,,,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Thriller_(genre),http://dbpedia.org/resource/Young-adult_fiction,http://dbpedia.org/resource/Aprilynne_Pike,,,,American,100302103,1955-11-12,1955-11-12,Christopher Pike,http://dbpedia.org/resource/Christopher_Pike_(author),American writer,http://dbpedia.org/resource/Horror_fiction,,,,,,,,,,,,,1954-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Isaac_Asimov,http://dbpedia.org/resource/Robert_A._Heinlein,http://dbpedia.org/resource/Stephen_King,http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/resource/Agatha_Christie,,,,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Thriller_(genre),http://dbpedia.org/resource/Young-adult_fiction,http://dbpedia.org/resource/Aprilynne_Pike,,,,American,100302103,1955-11-12,1955-11-12,Christopher Pike,http://dbpedia.org/resource/Christopher_Pike_(author),American writer,http://dbpedia.org/resource/Horror_fiction,,,,,,,,,,,,,1954-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Alexandre_Dumas,http://dbpedia.org/resource/A._E._W._Mason,http://dbpedia.org/resource/Arthur_Conan_Doyle,http://dbpedia.org/resource/G._K._Chesterton,http://dbpedia.org/resource/Gaston_Leroux,http://dbpedia.org/resource/M._R._James,http://dbpedia.org/resource/Robert_Louis_Stevenson,http://dbpedia.org/resource/Thomas_W._Hanshew,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Crime_fiction,,http://dbpedia.org/resource/Colin_Dexter,http://dbpedia.org/resource/Surender_Mohan_Pathak,http://dbpedia.org/resource/Clayton_Rawson,http://dbpedia.org/resource/Edward_D._Hoch,,64003044,1906-11-30,1906-11-30,John Dickson Carr,http://dbpedia.org/resource/John_Dickson_Carr,"Novelist, short story writer, playwright",,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Paul_Halter,http://dbpedia.org/resource/Anthony_Boucher,http://dbpedia.org/resource/Christopher_Fowler,http://dbpedia.org/resource/Edmund_Crispin,http://dbpedia.org/resource/Hake_Talbot,http://dbpedia.org/resource/Joseph_Commings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Alexandre_Dumas,http://dbpedia.org/resource/A._E._W._Mason,http://dbpedia.org/resource/Arthur_Conan_Doyle,http://dbpedia.org/resource/G._K._Chesterton,http://dbpedia.org/resource/Gaston_Leroux,http://dbpedia.org/resource/M._R._James,http://dbpedia.org/resource/Robert_Louis_Stevenson,http://dbpedia.org/resource/Thomas_W._Hanshew,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Crime_fiction,,http://dbpedia.org/resource/Colin_Dexter,http://dbpedia.org/resource/Surender_Mohan_Pathak,http://dbpedia.org/resource/Clayton_Rawson,http://dbpedia.org/resource/Edward_D._Hoch,,64003044,1906-11-30,1906-11-30,John Dickson Carr,http://dbpedia.org/resource/John_Dickson_Carr,"Novelist, short story writer, playwright",,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Paul_Halter,http://dbpedia.org/resource/Anthony_Boucher,http://dbpedia.org/resource/Christopher_Fowler,http://dbpedia.org/resource/Edmund_Crispin,http://dbpedia.org/resource/Hake_Talbot,http://dbpedia.org/resource/Joseph_Commings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Drama, fiction, screenplay",,,,,,,British,32834681,1946-04-02,1946-04-02,Sue Townsend,http://dbpedia.org/resource/Sue_Townsend,"English novelist, playwright, screenwriter, columnist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Mystery_fiction,,,,,,http://dbpedia.org/resource/Scotland,25413300,1925-08-23,1925-08-23,Dorothy Dunnett,http://dbpedia.org/resource/Dorothy_Dunnett,British writer,,,,,,,,,,,,,,1923-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Mystery_fiction,,,,,,http://dbpedia.org/resource/Scotland,25413300,1925-08-23,1925-08-23,Dorothy Dunnett,http://dbpedia.org/resource/Dorothy_Dunnett,British writer,,,,,,,,,,,,,,1923-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,,,,,,,United States,44481519,1952-07-31,1952-07-31,,http://dbpedia.org/resource/Faye_Kellerman,Novelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Science fiction,,,,,,,,9338566,,,M. F. Korn,http://dbpedia.org/resource/M._F._Korn,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Science_fiction,,,,,,,47315606,1938,1938,Martha Kay Renfroe,http://dbpedia.org/resource/M._K._Wren,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Science_fiction,,,,,,,47315606,1938,1938,Martha Kay Renfroe,http://dbpedia.org/resource/M._K._Wren,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Poetry, Fiction, Literary Nonfiction, Children's Literature",,,,,,,,65612407,1944,1944,Susan Ioannou,http://dbpedia.org/resource/Susan_Ioannou,Canadian poet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Social science fiction, Ufology, Horror novels",,,,,,,American,111621981,1945-06-13,1945-06-13,Whitley Strieber,http://dbpedia.org/resource/Whitley_Strieber,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Children's_literature,,,,,,,113595381,1908-11-21,1908-11-21,Elizabeth George Speare,http://dbpedia.org/resource/Elizabeth_George_Speare,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Science_fiction,,,,,,,91563143,1914-04-26,1914-04-26,H. L. Gold,http://dbpedia.org/resource/H._L._Gold,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Farce, historical fiction, philosophy",,,,,,,England,51722896,1933-09-08,1933-09-08,Michael Frayn,http://dbpedia.org/resource/Michael_Frayn,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Science fiction, fantasy, western, crime, drama",,,,,,,American,79499129,1908-11-23,1908-11-23,Nelson S. Bond,http://dbpedia.org/resource/Nelson_S._Bond,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/Edward_Plunkett,_18th_Baron_of_Dunsany",http://dbpedia.org/resource/J._R._R._Tolkien,http://dbpedia.org/resource/Mervyn_Peake,http://dbpedia.org/resource/Eric_Rücker_Eddison,http://dbpedia.org/resource/James_Branch_Cabell,http://dbpedia.org/resource/William_Morris,,,"Fantasy, horror, Mythic fiction, Magical Realism, Urban Fantasy",,,,,,,Canadian,22864242,1951-12-22,1951-12-22,Charles de Lint,http://dbpedia.org/resource/Charles_de_Lint,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,,65097714,1960-10-22,1960-10-22,Dafydd ab Hugh,http://dbpedia.org/resource/Dafydd_ab_Hugh,U.S. science fiction author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,http://dbpedia.org/resource/United_States,35860191,1920-06-16,1920-06-16,T. E. Dikty,http://dbpedia.org/resource/T._E._Dikty,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,American,76850861,1945-02-13,1945-02-13,William Sleator,http://dbpedia.org/resource/William_Sleator,Young adult science fiction novelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Drama, children's fiction",,,,,,,Australian,77558851,1903-07-22,1903-07-22,Betty Roland,http://dbpedia.org/resource/Betty_Roland,"Australian writer of plays, films, novels, autobiography",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Western_fiction,http://dbpedia.org/resource/Horror_fiction,http://dbpedia.org/resource/Crime_fiction,,,,,American,41887652,1941,1941,Ed Gorman,http://dbpedia.org/resource/Edward_Gorman,American writer,http://dbpedia.org/resource/Mystery_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Western_fiction,http://dbpedia.org/resource/Horror_fiction,http://dbpedia.org/resource/Crime_fiction,,,,,American,41887652,1941,1941,Ed Gorman,http://dbpedia.org/resource/Edward_Gorman,American writer,http://dbpedia.org/resource/Mystery_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Western_fiction,http://dbpedia.org/resource/Horror_fiction,http://dbpedia.org/resource/Crime_fiction,,,,,American,41887652,1941,1941,Ed Gorman,http://dbpedia.org/resource/Edward_Gorman,American writer,http://dbpedia.org/resource/Mystery_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Western_fiction,http://dbpedia.org/resource/Horror_fiction,http://dbpedia.org/resource/Crime_fiction,,,,,American,41887652,1941,1941,Ed Gorman,http://dbpedia.org/resource/Edward_Gorman,American writer,http://dbpedia.org/resource/Mystery_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Maurice_Leblanc,http://dbpedia.org/resource/BLDGBLOG,,,,,,,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Science_fiction,,,,,,http://dbpedia.org/resource/Finland,19642833,1978-03-09,1978-03-09,Hannu Rajaniemi,http://dbpedia.org/resource/Hannu_Rajaniemi,Finnish businessman and writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,,,,,,,,54804481,1937-03-26,1937-03-26,Sarah Dreher,http://dbpedia.org/resource/Sarah_Dreher,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Social_commentary,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Non-fiction,,,,,British,16394567,1838-10-25,1838-10-25,Annie Hall Cudlip,http://dbpedia.org/resource/Annie_Hall_Cudlip,English novelist and editor,http://dbpedia.org/resource/Fiction,,http://dbpedia.org/resource/Essay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Arthur_Conan_Doyle,,,,,,,,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Crime_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Truman_Capote,,,,English,12838924,1907-05-03,1907-05-03,Edgar Lustgarten,http://dbpedia.org/resource/Edgar_Lustgarten,British writer and broadcaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Arthur_Conan_Doyle,,,,,,,,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Crime_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Truman_Capote,,,,English,12838924,1907-05-03,1907-05-03,Edgar Lustgarten,http://dbpedia.org/resource/Edgar_Lustgarten,British writer and broadcaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Arthur_Conan_Doyle,,,,,,,,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Crime_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Truman_Capote,,,,English,12838924,1907-05-03,1907-05-03,Edgar Lustgarten,http://dbpedia.org/resource/Edgar_Lustgarten,British writer and broadcaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Patrick_O'Brian,http://dbpedia.org/resource/Tacitus,,,,,,,"History, fiction, non-fiction",,,,,,,British,89839813,,,Harry Sidebottom,http://dbpedia.org/resource/Harry_Sidebottom,British historian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Science_fiction,,,,,,Australian,85368103,1947-10-07,1947-10-07,John Brosnan,http://dbpedia.org/resource/John_Brosnan,Writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Historical fiction,,,,,,,American,84008163,1956-12-06,1956-12-06,Arthur Golden,http://dbpedia.org/resource/Arthur_Golden,Novelist,,,,,,,,,,,,,,1956-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,http://dbpedia.org/resource/Canadians,106460732,1958-02-17,1958-02-17,Lynda Williams,http://dbpedia.org/resource/Lynda_Williams,Canadian writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Crime fiction,,,,,,,http://dbpedia.org/resource/Norway,120627630,1954-11-06,1954-11-06,Karin Fossum,http://dbpedia.org/resource/Karin_Fossum,Norwegian writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Donald_Barthelme,,,,,,,,"Cuban/American, Latino: fiction and memoirs",,,,,,,American,61601967,1951-08-24,1951-08-24,Oscar Jerome Hijuelos,http://dbpedia.org/resource/Oscar_Hijuelos,Novelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Science fiction, fantasy",,,,,,,,102145075,1963,1963,Oleg Ladyzhensky and Dmitry Gromov,http://dbpedia.org/resource/H._L._Oldie,Pen name for two writers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Satire,http://dbpedia.org/resource/Horror_fiction,http://dbpedia.org/resource/Supernatural,,,,,http://dbpedia.org/resource/United_States,19154074,1965-12-20,1965-12-20,S.G. Browne,http://dbpedia.org/resource/S._G._Browne,American humorist,http://dbpedia.org/resource/Humour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Western_fiction,,,,,,American,38307006,1938-08-06,1938-08-06,Max Crawford,http://dbpedia.org/resource/Max_Crawford_(writer),American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Historical_fiction,http://dbpedia.org/resource/Western_fiction,,,,,,American,38307006,1938-08-06,1938-08-06,Max Crawford,http://dbpedia.org/resource/Max_Crawford_(writer),American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Non-fiction,,,,,,,English,172654333,1846-08-30,1846-08-30,Eldred Nathaniel Woodcock,http://dbpedia.org/resource/Eldred_Nathaniel_Woodcock,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Erotic fiction,,,,,,,,85797540,1966,1966,Zane,http://dbpedia.org/resource/Zane_(author),American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Science_fiction,,,,,,United States,63616843,1907,1907,Alexander M. Phillips,http://dbpedia.org/resource/Alexander_M._Phillips,"novelist, short story writer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Nonfiction, fiction, poetry",,,,,,,American,110370444,1945-04-30,1945-04-30,Annie Dillard,http://dbpedia.org/resource/Annie_Dillard,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Detective_fiction,http://dbpedia.org/resource/Horror_fiction,http://dbpedia.org/resource/Fantasy,,,,,http://dbpedia.org/resource/English_people,115183928,1924-02-05,1924-02-05,Basil Copper,http://dbpedia.org/resource/Basil_Copper,English writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
